City,YEAR,MONTH,Prescription_Qty,Population,Population_Thousands,Presc_per_thous
HUDDERSFIELD,2024,7,1,141675,141.675,0.007058408328921828
HUDDERSFIELD,2025,11,1,141675,141.675,0.007058408328921828
HULL,2024,1,15,270810,270.81,0.05538938739337543
HULL,2024,2,8,270810,270.81,0.02954100660980023
HULL,2024,3,14,270810,270.81,0.0516967615671504
HULL,2024,4,10,270810,270.81,0.03692625826225029
HULL,2024,5,8,270810,270.81,0.02954100660980023
HULL,2024,6,9,270810,270.81,0.03323363243602526
HULL,2024,7,6,270810,270.81,0.02215575495735017
HULL,2024,8,12,270810,270.81,0.04431150991470034
HULL,2024,9,14,270810,270.81,0.0516967615671504
HULL,2024,10,16,270810,270.81,0.05908201321960046
HULL,2024,11,8,270810,270.81,0.02954100660980023
HULL,2024,12,9,270810,270.81,0.03323363243602526
HULL,2025,1,12,270810,270.81,0.04431150991470034
HULL,2025,2,9,270810,270.81,0.03323363243602526
HULL,2025,3,12,270810,270.81,0.04431150991470034
HULL,2025,4,7,270810,270.81,0.0258483807835752
HULL,2025,5,8,270810,270.81,0.02954100660980023
HULL,2025,6,9,270810,270.81,0.03323363243602526
HULL,2025,7,5,270810,270.81,0.018463129131125144
HULL,2025,8,9,270810,270.81,0.03323363243602526
HULL,2025,9,11,270810,270.81,0.04061888408847531
HULL,2025,10,8,270810,270.81,0.02954100660980023
HULL,2025,11,8,270810,270.81,0.02954100660980023
HULL,2025,12,13,270810,270.81,0.04800413574092537
KEIGHLEY,2024,2,2,48750,48.75,0.041025641025641026
KENDAL,2024,1,6,28940,28.94,0.2073255010366275
KENDAL,2024,2,5,28940,28.94,0.17277125086385625
KENDAL,2024,3,5,28940,28.94,0.17277125086385625
KENDAL,2024,4,5,28940,28.94,0.17277125086385625
KENDAL,2024,6,1,28940,28.94,0.03455425017277125
KENDAL,2024,7,2,28940,28.94,0.0691085003455425
KENDAL,2024,8,3,28940,28.94,0.10366275051831375
KENDAL,2024,9,4,28940,28.94,0.138217000691085
KENDAL,2024,10,14,28940,28.94,0.4837595024187975
KENDAL,2024,11,18,28940,28.94,0.6219765031098825
KENDAL,2024,12,17,28940,28.94,0.5874222529371113
KENDAL,2025,1,2,28940,28.94,0.0691085003455425
KENDAL,2025,2,5,28940,28.94,0.17277125086385625
KENDAL,2025,3,3,28940,28.94,0.10366275051831375
KENDAL,2025,4,3,28940,28.94,0.10366275051831375
KENDAL,2025,5,3,28940,28.94,0.10366275051831375
KENDAL,2025,6,3,28940,28.94,0.10366275051831375
KENDAL,2025,7,4,28940,28.94,0.138217000691085
KENDAL,2025,8,2,28940,28.94,0.0691085003455425
KENDAL,2025,9,1,28940,28.94,0.03455425017277125
KENDAL,2025,10,2,28940,28.94,0.0691085003455425
KENDAL,2025,11,3,28940,28.94,0.10366275051831375
KETTERING,2024,1,13,63150,63.15,0.2058590657165479
KETTERING,2024,2,4,63150,63.15,0.06334125098970705
KETTERING,2024,3,13,63150,63.15,0.2058590657165479
KETTERING,2024,4,10,63150,63.15,0.1583531274742676
KETTERING,2024,5,8,63150,63.15,0.1266825019794141
KETTERING,2024,6,8,63150,63.15,0.1266825019794141
KETTERING,2024,7,11,63150,63.15,0.17418844022169439
KETTERING,2024,8,6,63150,63.15,0.09501187648456057
KETTERING,2024,9,13,63150,63.15,0.2058590657165479
KETTERING,2024,10,11,63150,63.15,0.17418844022169439
KETTERING,2024,11,14,63150,63.15,0.22169437846397466
KETTERING,2024,12,20,63150,63.15,0.3167062549485352
KETTERING,2025,1,17,63150,63.15,0.26920031670625494
KETTERING,2025,2,10,63150,63.15,0.1583531274742676
KETTERING,2025,3,10,63150,63.15,0.1583531274742676
KETTERING,2025,4,10,63150,63.15,0.1583531274742676
KETTERING,2025,5,8,63150,63.15,0.1266825019794141
KETTERING,2025,6,13,63150,63.15,0.2058590657165479
KETTERING,2025,7,9,63150,63.15,0.14251781472684086
KETTERING,2025,8,6,63150,63.15,0.09501187648456057
KETTERING,2025,9,11,63150,63.15,0.17418844022169439
KETTERING,2025,10,17,63150,63.15,0.26920031670625494
KETTERING,2025,11,10,63150,63.15,0.1583531274742676
KETTERING,2025,12,20,63150,63.15,0.3167062549485352
KING'S LYNN,2024,1,29,47615,47.615,0.609051769400399
KING'S LYNN,2024,2,26,47615,47.615,0.5460464139451853
KING'S LYNN,2024,3,68,47615,47.615,1.428121390318177
KING'S LYNN,2024,4,38,47615,47.615,0.7980678357660401
KING'S LYNN,2024,5,52,47615,47.615,1.0920928278903705
KING'S LYNN,2024,6,31,47615,47.615,0.6510553397038747
KING'S LYNN,2024,7,30,47615,47.615,0.6300535545521369
KING'S LYNN,2024,8,16,47615,47.615,0.3360285624278064
KING'S LYNN,2024,9,17,47615,47.615,0.35703034757954427
KING'S LYNN,2024,10,30,47615,47.615,0.6300535545521369
KING'S LYNN,2024,11,30,47615,47.615,0.6300535545521369
KING'S LYNN,2024,12,37,47615,47.615,0.7770660506143022
KING'S LYNN,2025,1,37,47615,47.615,0.7770660506143022
KING'S LYNN,2025,2,22,47615,47.615,0.46203927333823375
KING'S LYNN,2025,3,29,47615,47.615,0.609051769400399
KING'S LYNN,2025,4,25,47615,47.615,0.5250446287934474
KING'S LYNN,2025,5,15,47615,47.615,0.3150267772760684
KING'S LYNN,2025,6,22,47615,47.615,0.46203927333823375
KING'S LYNN,2025,7,12,47615,47.615,0.25202142182085474
KING'S LYNN,2025,8,9,47615,47.615,0.18901606636564108
KING'S LYNN,2025,9,26,47615,47.615,0.5460464139451853
KING'S LYNN,2025,10,29,47615,47.615,0.609051769400399
KING'S LYNN,2025,11,20,47615,47.615,0.42003570303475796
KING'S LYNN,2025,12,13,47615,47.615,0.27302320697259264
LEATHERHEAD,2024,1,1,11485,11.485,0.087070091423596
LEATHERHEAD,2025,2,1,11485,11.485,0.087070091423596
LEEDS,2024,1,3,536280,536.28,0.005594092638174088
LEEDS,2024,2,7,536280,536.28,0.013052882822406206
LEEDS,2024,3,10,536280,536.28,0.018646975460580296
LEEDS,2024,4,14,536280,536.28,0.02610576564481241
LEEDS,2024,5,7,536280,536.28,0.013052882822406206
LEEDS,2024,6,7,536280,536.28,0.013052882822406206
LEEDS,2024,7,15,536280,536.28,0.027970463190870442
LEEDS,2024,8,8,536280,536.28,0.014917580368464236
LEEDS,2024,9,5,536280,536.28,0.009323487730290148
LEEDS,2024,10,4,536280,536.28,0.007458790184232118
LEEDS,2024,11,7,536280,536.28,0.013052882822406206
LEEDS,2024,12,10,536280,536.28,0.018646975460580296
LEEDS,2025,1,6,536280,536.28,0.011188185276348177
LEEDS,2025,2,2,536280,536.28,0.003729395092116059
LEEDS,2025,3,4,536280,536.28,0.007458790184232118
LEEDS,2025,4,2,536280,536.28,0.003729395092116059
LEEDS,2025,5,5,536280,536.28,0.009323487730290148
LEEDS,2025,6,4,536280,536.28,0.007458790184232118
LEEDS,2025,7,5,536280,536.28,0.009323487730290148
LEEDS,2025,8,3,536280,536.28,0.005594092638174088
LEEDS,2025,9,4,536280,536.28,0.007458790184232118
LEEDS,2025,10,4,536280,536.28,0.007458790184232118
LEEDS,2025,11,2,536280,536.28,0.003729395092116059
LEEDS,2025,12,3,536280,536.28,0.005594092638174088
LEICESTER,2024,1,12,406580,406.58,0.029514486693885584
LEICESTER,2024,2,15,406580,406.58,0.03689310836735698
LEICESTER,2024,3,16,406580,406.58,0.039352648925180776
LEICESTER,2024,4,20,406580,406.58,0.04919081115647597
LEICESTER,2024,5,17,406580,406.58,0.04181218948300457
LEICESTER,2024,6,18,406580,406.58,0.04427173004082838
LEICESTER,2024,7,11,406580,406.58,0.027054946136061783
LEICESTER,2024,8,9,406580,406.58,0.02213586502041419
LEICESTER,2024,9,15,406580,406.58,0.03689310836735698
LEICESTER,2024,10,18,406580,406.58,0.04427173004082838
LEICESTER,2024,11,11,406580,406.58,0.027054946136061783
LEICESTER,2024,12,15,406580,406.58,0.03689310836735698
LEICESTER,2025,1,9,406580,406.58,0.02213586502041419
LEICESTER,2025,2,12,406580,406.58,0.029514486693885584
LEICESTER,2025,3,8,406580,406.58,0.019676324462590388
LEICESTER,2025,4,11,406580,406.58,0.027054946136061783
LEICESTER,2025,5,6,406580,406.58,0.014757243346942792
LEICESTER,2025,6,5,406580,406.58,0.012297702789118993
LEICESTER,2025,7,10,406580,406.58,0.024595405578237986
LEICESTER,2025,8,7,406580,406.58,0.01721678390476659
LEICESTER,2025,9,3,406580,406.58,0.007378621673471396
LEICESTER,2025,10,16,406580,406.58,0.039352648925180776
LEICESTER,2025,11,4,406580,406.58,0.009838162231295194
LEICESTER,2025,12,6,406580,406.58,0.014757243346942792
LINCOLN,2024,1,24,104555,104.555,0.22954425900243888
LINCOLN,2024,2,25,104555,104.555,0.2391086031275405
LINCOLN,2024,3,20,104555,104.555,0.1912868825020324
LINCOLN,2024,4,21,104555,104.555,0.20085122662713403
LINCOLN,2024,5,18,104555,104.555,0.17215819425182918
LINCOLN,2024,6,23,104555,104.555,0.21997991487733728
LINCOLN,2024,7,16,104555,104.555,0.15302950600162593
LINCOLN,2024,8,12,104555,104.555,0.11477212950121944
LINCOLN,2024,9,18,104555,104.555,0.17215819425182918
LINCOLN,2024,10,19,104555,104.555,0.18172253837693078
LINCOLN,2024,11,23,104555,104.555,0.21997991487733728
LINCOLN,2024,12,20,104555,104.555,0.1912868825020324
LINCOLN,2025,1,17,104555,104.555,0.16259385012672756
LINCOLN,2025,2,7,104555,104.555,0.06695040887571134
LINCOLN,2025,3,15,104555,104.555,0.1434651618765243
LINCOLN,2025,4,6,104555,104.555,0.05738606475060972
LINCOLN,2025,5,11,104555,104.555,0.10520778537611783
LINCOLN,2025,6,23,104555,104.555,0.21997991487733728
LINCOLN,2025,7,11,104555,104.555,0.10520778537611783
LINCOLN,2025,8,10,104555,104.555,0.0956434412510162
LINCOLN,2025,9,16,104555,104.555,0.15302950600162593
LINCOLN,2025,10,10,104555,104.555,0.0956434412510162
LINCOLN,2025,11,10,104555,104.555,0.0956434412510162
LINCOLN,2025,12,21,104555,104.555,0.20085122662713403
LIVERPOOL,2024,1,9,506565,506.565,0.01776672292795594
LIVERPOOL,2024,2,10,506565,506.565,0.019740803253284377
LIVERPOOL,2024,3,24,506565,506.565,0.047377927807882504
LIVERPOOL,2024,4,16,506565,506.565,0.031585285205255005
LIVERPOOL,2024,5,8,506565,506.565,0.015792642602627503
LIVERPOOL,2024,6,3,506565,506.565,0.005922240975985313
LIVERPOOL,2024,7,5,506565,506.565,0.009870401626642189
LIVERPOOL,2024,9,4,506565,506.565,0.007896321301313751
LIVERPOOL,2024,10,4,506565,506.565,0.007896321301313751
LIVERPOOL,2024,12,6,506565,506.565,0.011844481951970626
LIVERPOOL,2025,1,2,506565,506.565,0.003948160650656876
LIVERPOOL,2025,2,2,506565,506.565,0.003948160650656876
LIVERPOOL,2025,3,5,506565,506.565,0.009870401626642189
LIVERPOOL,2025,4,2,506565,506.565,0.003948160650656876
LIVERPOOL,2025,5,2,506565,506.565,0.003948160650656876
LIVERPOOL,2025,6,2,506565,506.565,0.003948160650656876
LIVERPOOL,2025,7,2,506565,506.565,0.003948160650656876
LIVERPOOL,2025,10,4,506565,506.565,0.007896321301313751
LIVERPOOL,2025,12,4,506565,506.565,0.007896321301313751
LONDON,2024,1,104,9089736,9089.736,0.011441476408115702
LONDON,2024,2,86,9089736,9089.736,0.00946122087594183
LONDON,2024,3,66,9089736,9089.736,0.007260936951304196
LONDON,2024,4,74,9089736,9089.736,0.00814105052115925
LONDON,2024,5,63,9089736,9089.736,0.006930894362608551
LONDON,2024,6,90,9089736,9089.736,0.009901277660869357
LONDON,2024,7,67,9089736,9089.736,0.007370951147536078
LONDON,2024,8,52,9089736,9089.736,0.005720738204057851
LONDON,2024,9,64,9089736,9089.736,0.0070409085588404325
LONDON,2024,10,84,9089736,9089.736,0.009241192483478067
LONDON,2024,11,83,9089736,9089.736,0.009131178287246185
LONDON,2024,12,85,9089736,9089.736,0.009351206679709949
LONDON,2025,1,61,9089736,9089.736,0.006710865970144787
LONDON,2025,2,71,9089736,9089.736,0.007811007932463605
LONDON,2025,3,54,9089736,9089.736,0.005940766596521614
LONDON,2025,4,67,9089736,9089.736,0.007370951147536078
LONDON,2025,5,59,9089736,9089.736,0.006490837577681023
LONDON,2025,6,51,9089736,9089.736,0.005610724007825969
LONDON,2025,7,50,9089736,9089.736,0.005500709811594087
LONDON,2025,8,56,9089736,9089.736,0.006160794988985378
LONDON,2025,9,44,9089736,9089.736,0.004840624634202797
LONDON,2025,10,53,9089736,9089.736,0.005830752400289733
LONDON,2025,11,70,9089736,9089.736,0.007700993736231723
LONDON,2025,12,71,9089736,9089.736,0.007811007932463605
LUTON,2024,1,63,233525,233.525,0.26977839631731076
LUTON,2024,2,62,233525,233.525,0.26549619955036935
LUTON,2024,3,58,233525,233.525,0.24836741248260358
LUTON,2024,4,58,233525,233.525,0.24836741248260358
LUTON,2024,5,60,233525,233.525,0.25693180601648646
LUTON,2024,6,65,233525,233.525,0.27834278985119365
LUTON,2024,7,55,233525,233.525,0.23552082218177925
LUTON,2024,8,58,233525,233.525,0.24836741248260358
LUTON,2024,9,62,233525,233.525,0.26549619955036935
LUTON,2024,10,63,233525,233.525,0.26977839631731076
LUTON,2024,11,71,233525,233.525,0.3040359704528423
LUTON,2024,12,63,233525,233.525,0.26977839631731076
LUTON,2025,1,64,233525,233.525,0.27406059308425224
LUTON,2025,2,54,233525,233.525,0.2312386254148378
LUTON,2025,3,43,233525,233.525,0.18413446097848196
LUTON,2025,4,51,233525,233.525,0.21839203511401348
LUTON,2025,5,53,233525,233.525,0.22695642864789636
LUTON,2025,6,44,233525,233.525,0.1884166577454234
LUTON,2025,7,35,233525,233.525,0.14987688684295042
LUTON,2025,8,34,233525,233.525,0.14559469007600898
LUTON,2025,9,36,233525,233.525,0.15415908360989186
LUTON,2025,10,44,233525,233.525,0.1884166577454234
LUTON,2025,11,36,233525,233.525,0.15415908360989186
LUTON,2025,12,60,233525,233.525,0.25693180601648646
MACCLESFIELD,2024,7,1,54345,54.345,0.01840095684975619
MACCLESFIELD,2025,8,1,54345,54.345,0.01840095684975619
MAIDSTONE,2024,1,11,109490,109.49,0.10046579596310166
MAIDSTONE,2024,2,11,109490,109.49,0.10046579596310166
MAIDSTONE,2024,3,13,109490,109.49,0.11873230432002924
MAIDSTONE,2024,4,9,109490,109.49,0.08219928760617408
MAIDSTONE,2024,5,11,109490,109.49,0.10046579596310166
MAIDSTONE,2024,6,8,109490,109.49,0.0730660334277103
MAIDSTONE,2024,7,12,109490,109.49,0.10959905014156544
MAIDSTONE,2024,8,6,109490,109.49,0.05479952507078272
MAIDSTONE,2024,9,12,109490,109.49,0.10959905014156544
MAIDSTONE,2024,10,11,109490,109.49,0.10046579596310166
MAIDSTONE,2024,11,12,109490,109.49,0.10959905014156544
MAIDSTONE,2024,12,8,109490,109.49,0.0730660334277103
MAIDSTONE,2025,1,8,109490,109.49,0.0730660334277103
MAIDSTONE,2025,2,3,109490,109.49,0.02739976253539136
MAIDSTONE,2025,3,11,109490,109.49,0.10046579596310166
MAIDSTONE,2025,4,8,109490,109.49,0.0730660334277103
MAIDSTONE,2025,5,6,109490,109.49,0.05479952507078272
MAIDSTONE,2025,6,10,109490,109.49,0.09133254178463787
MAIDSTONE,2025,7,10,109490,109.49,0.09133254178463787
MAIDSTONE,2025,8,10,109490,109.49,0.09133254178463787
MAIDSTONE,2025,9,14,109490,109.49,0.12786555849849301
MAIDSTONE,2025,10,12,109490,109.49,0.10959905014156544
